Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [658], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [973], q_ia: [0], i_b: [-687], q_ib: [0], i_c: [-284], q_ic: [0], i_n: [0], q_in: [8192], v_a: [9725], q_va: [0], v_b: [-6878], q_vb: [0], v_c: [-2845], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [187, 157, 235, 171] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1291], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-924], q_ia: [0], i_b: [796], q_ib: [0], i_c: [125], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-9218], q_va: [0], v_b: [7966], q_vb: [0], v_c: [1249], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [122, 5, 107, 103] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1286], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-693], q_ia: [0], i_b: [-270], q_ib: [0], i_c: [968], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-6985], q_va: [0], v_b: [-2702], q_vb: [0], v_c: [9689], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [172, 130, 250, 93] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1296], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [541], q_ia: [0], i_b: [451], q_ib: [0], i_c: [-998], q_ic: [0], i_n: [0], q_in: [8192], v_a: [5472], q_va: [0], v_b: [4510], q_vb: [0], v_c: [-9984], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [24, 18, 99, 22] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1291], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-533], q_ia: [0], i_b: [999], q_ib: [0], i_c: [-472], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-5273], q_va: [0], v_b: [9994], q_vb: [0], v_c: [-4723], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [221, 35, 85, 208] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1292], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-255], q_ia: [0], i_b: [963], q_ib: [0], i_c: [-713], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-2495], q_va: [0], v_b: [9633], q_vb: [0], v_c: [-7140], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [190, 23, 47, 25] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1300], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [921], q_ia: [0], i_b: [-801], q_ib: [0], i_c: [-117], q_ic: [0], i_n: [0], q_in: [8192], v_a: [9186], q_va: [0], v_b: [-8016], q_vb: [0], v_c: [-1168], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [179, 31, 111, 154] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1295], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [641], q_ia: [0], i_b: [338], q_ib: [0], i_c: [-984], q_ic: [0], i_n: [0], q_in: [8192], v_a: [6460], q_va: [0], v_b: [3379], q_vb: [0], v_c: [-9840], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [12, 56, 44, 253] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1301], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [776], q_ia: [0], i_b: [-936], q_ib: [0], i_c: [163], q_ic: [0], i_n: [0], q_in: [8192], v_a: [7723], q_va: [0], v_b: [-9363], q_vb: [0], v_c: [1642], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [238, 233, 21, 65] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1296], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [920], q_ia: [0], i_b: [-126], q_ib: [0], i_c: [-795], q_ic: [0], i_n: [0], q_in: [8192], v_a: [9225], q_va: [0], v_b: [-1272], q_vb: [0], v_c: [-7952], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [133, 172, 95, 99] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1303], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [267], q_ia: [0], i_b: [-966], q_ib: [0], i_c: [704], q_ic: [0], i_n: [0], q_in: [8192], v_a: [2615], q_va: [0], v_b: [-9666], q_vb: [0], v_c: [7052], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [244, 28, 143, 58] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1298], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [877], q_ia: [0], i_b: [-857], q_ib: [0], i_c: [-16], q_ic: [0], i_n: [0], q_in: [8192], v_a: [8742], q_va: [0], v_b: [-8576], q_vb: [0], v_c: [-164], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [42, 86, 113, 55] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1305], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-343], q_ia: [0], i_b: [-637], q_ib: [0], i_c: [986], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-3490], q_va: [0], v_b: [-6369], q_vb: [0], v_c: [9861], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [199, 254, 18, 66] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1300], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [270], q_ia: [0], i_b: [-967], q_ib: [0], i_c: [703], q_ic: [0], i_n: [0], q_in: [8192], v_a: [2641], q_va: [0], v_b: [-9672], q_vb: [0], v_c: [7033], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [194, 119, 4, 16] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1302], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-413], q_ia: [0], i_b: [-575], q_ib: [0], i_c: [996], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-4211], q_va: [0], v_b: [-5747], q_vb: [0], v_c: [9960], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [107, 94, 248, 155] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1308], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-962], q_ia: [0], i_b: [250], q_ib: [0], i_c: [713], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-9636], q_va: [0], v_b: [2504], q_vb: [0], v_c: [7131], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [203, 197, 57, 105] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1303], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-658], q_ia: [0], i_b: [-316], q_ib: [0], i_c: [979], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-6632], q_va: [0], v_b: [-3163], q_vb: [0], v_c: [9796], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [121, 149, 32, 199] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1304], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-926], q_ia: [0], i_b: [143], q_ib: [0], i_c: [785], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-9290], q_va: [0], v_b: [1441], q_vb: [0], v_c: [7848], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [148, 175, 121, 221] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1310], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-935], q_ia: [0], i_b: [777], q_ib: [0], i_c: [156], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-9334], q_va: [0], v_b: [7774], q_vb: [0], v_c: [1558], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [192, 153, 131, 188] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1305], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-997], q_ia: [0], i_b: [559], q_ib: [0], i_c: [438], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-9975], q_va: [0], v_b: [5596], q_vb: [0], v_c: [4377], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [70, 23, 79, 85] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1306], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-928], q_ia: [0], i_b: [789], q_ib: [0], i_c: [137], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-9263], q_va: [0], v_b: [7894], q_vb: [0], v_c: [1366], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [13, 239, 117, 12] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1312], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-547], q_ia: [0], i_b: [998], q_ib: [0], i_c: [-456], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-5426], q_va: [0], v_b: [9987], q_vb: [0], v_c: [-4563], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [115, 21, 218, 149] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1307], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-646], q_ia: [0], i_b: [985], q_ib: [0], i_c: [-343], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-6415], q_va: [0], v_b: [9851], q_vb: [0], v_c: [-3437], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [177, 56, 122, 236] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1313], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-76], q_ia: [0], i_b: [899], q_ib: [0], i_c: [-828], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-702], q_va: [0], v_b: [8989], q_vb: [0], v_c: [-8288], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [234, 153, 153, 178] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1314], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [203], q_ia: [0], i_b: [741], q_ib: [0], i_c: [-951], q_ic: [0], i_n: [0], q_in: [8192], v_a: [2101], q_va: [0], v_b: [7415], q_vb: [0], v_c: [-9518], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [85, 205, 70, 19] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1309], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [-47], q_ia: [0], i_b: [885], q_ib: [0], i_c: [-844], q_ic: [0], i_n: [0], q_in: [8192], v_a: [-408], q_va: [0], v_b: [8856], q_vb: [0], v_c: [-8450], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [180, 172, 196, 220] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1310], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [383], q_ia: [0], i_b: [603], q_ib: [0], i_c: [-992], q_ic: [0], i_n: [0], q_in: [8192], v_a: [3891], q_va: [0], v_b: [6030], q_vb: [0], v_c: [-9923], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [5, 87, 212, 45] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1317], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [898], q_ia: [0], i_b: [-73], q_ib: [0], i_c: [-826], q_ic: [0], i_n: [0], q_in: [8192], v_a: [9005], q_va: [0], v_b: [-739], q_vb: [0], v_c: [-8265], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [249, 33, 65, 10] }
Received Ethernet Frame: EthernetFrame { destination: [1, 12, 205, 4, 255, 255], source: [0, 26, 17, 0, 0, 1], tpid: 33024, tci: 32768, ethertype: 35002, payload: SvPDU { appid: [64, 1], length: [0, 102], reserved1: [0, 0], reserved2: [0, 0], apdu: SmvData { sav_pdu_asn: [96, 92], no_asdu_asn: [128, 1], no_asdu: 1, seq_asdu_asn: [162, 87], asdu_asn: [48, 85], sv_id_asn: [128, 4], sv_id: [875573297], smp_cnt_asn: [130, 2], smp_cnt: [1318], conf_rev_asn: [131, 4], conf_rev: [1], smp_synch_asn: [133, 1], smp_synch: 1, seq_data: [135, 64], logical_node: LogicalNode { i_a: [961], q_ia: [0], i_b: [-247], q_ib: [0], i_c: [-715], q_ic: [0], i_n: [0], q_in: [8192], v_a: [9629], q_va: [0], v_b: [-2482], q_vb: [0], v_c: [-7147], q_vc: [0], v_n: [0], q_vn: [8192] } } }, fcs: [159, 148, 82, 14] }
